Date,Open,High,Low,Close,Adj Close,Volume
2014-07-29,2.098190,2.113550,2.097500,2.098180,2.098180,0
2014-07-30,2.112190,2.140800,2.108400,2.112210,2.112210,0
2014-07-31,2.131370,2.146720,2.129100,2.131370,2.131370,0
2014-08-01,2.140160,2.150740,2.126440,2.140070,2.140070,0
2014-08-04,2.130390,2.137500,2.128410,2.130390,2.130390,0
2014-08-05,2.129780,2.152000,2.121500,2.129700,2.129700,0
2014-08-06,2.151530,2.174830,2.151510,2.151510,2.151510,0
2014-08-07,2.158500,2.166980,2.155400,2.158520,2.158520,0
2014-08-08,2.167870,2.187300,2.154000,2.167870,2.167870,0
2014-08-11,2.137260,2.157400,2.134650,2.137250,2.137250,0
2014-08-12,2.149170,2.167210,2.149100,2.149170,2.149170,0
2014-08-13,2.163570,2.165080,2.152300,2.163470,2.163470,0
2014-08-14,2.155180,2.163220,2.147750,2.155180,2.155180,0
2014-08-15,2.152400,2.176560,2.147500,2.152080,2.152080,0
2014-08-18,2.165770,2.173820,2.162700,2.165800,2.165800,0
2014-08-19,2.163370,2.167470,2.158600,2.163370,2.163370,0
2014-08-20,2.163200,2.180780,2.162000,2.162600,2.162600,0
2014-08-21,2.182480,2.188180,2.168520,2.182470,2.182470,0
2014-08-22,2.176690,2.184470,2.171320,2.176680,2.176680,0
2014-08-25,2.179130,2.180300,2.176000,2.179250,2.179250,0
2014-08-26,2.178460,2.180940,2.162800,2.178680,2.178680,0
2014-08-27,2.164780,2.167750,2.150720,2.164820,2.164820,0
2014-08-28,2.153780,2.172300,2.153280,2.153380,2.153380,0
2014-08-29,2.157590,2.164720,2.153500,2.157180,2.157180,0
2014-09-01,2.160280,2.165490,2.156800,2.160280,2.160280,0
2014-09-02,2.158590,2.176900,2.158470,2.158560,2.158560,0
2014-09-03,2.172740,2.173500,2.156400,2.172740,2.172740,0
2014-09-04,2.158780,2.163060,2.147000,2.157760,2.157760,0
2014-09-05,2.162840,2.169630,2.154770,2.162820,2.162820,0
2014-09-08,2.157580,2.169800,2.157000,2.157560,2.157560,0
2014-09-09,2.172380,2.203040,2.170000,2.172450,2.172450,0
2014-09-10,2.196010,2.212500,2.193450,2.196030,2.196030,0
2014-09-11,2.192420,2.199700,2.188400,2.192370,2.192370,0
2014-09-12,2.198550,2.216230,2.197500,2.198600,2.198600,0
2014-09-15,2.220310,2.222260,2.207430,2.220350,2.220350,0
2014-09-16,2.212770,2.220170,2.200600,2.212770,2.212770,0
2014-09-17,2.203280,2.213530,2.203000,2.203180,2.203180,0
2014-09-18,2.225000,2.234800,2.216420,2.225060,2.225060,0
2014-09-19,2.224250,2.239600,2.219700,2.224220,2.224220,0
2014-09-22,2.234480,2.248030,2.228830,2.234430,2.234430,0
2014-09-23,2.240130,2.241310,2.229930,2.240080,2.240080,0
2014-09-24,2.237080,2.240930,2.230420,2.237070,2.237070,0
2014-09-25,2.236960,2.266900,2.235180,2.236950,2.236950,0
2014-09-26,2.259730,2.266950,2.255140,2.259730,2.259730,0
2014-09-29,2.264020,2.288900,2.260770,2.263960,2.263960,0
2014-09-30,2.279480,2.286980,2.271810,2.279430,2.279430,0
2014-10-01,2.277810,2.292200,2.277100,2.277780,2.277780,0
2014-10-02,2.283220,2.283960,2.267190,2.283220,2.283220,0
2014-10-03,2.267270,2.305720,2.267080,2.267270,2.267270,0
2014-10-06,2.293320,2.293340,2.269780,2.293320,2.293320,0
2014-10-07,2.267070,2.278100,2.263370,2.266580,2.266580,0
2014-10-08,2.274190,2.293440,2.273410,2.274070,2.274070,0
2014-10-09,2.261860,2.269290,2.252280,2.261950,2.261950,0
2014-10-10,2.269990,2.287910,2.268280,2.269990,2.269990,0
2014-10-13,2.284380,2.285070,2.265500,2.284380,2.284380,0
2014-10-14,2.270560,2.285530,2.266460,2.270360,2.270360,0
2014-10-15,2.273250,2.277460,2.257790,2.273290,2.273290,0
2014-10-16,2.269700,2.283440,2.259000,2.269570,2.269570,0
2014-10-17,2.260690,2.266870,2.244950,2.260860,2.260860,0
2014-10-20,2.244840,2.251430,2.240400,2.244840,2.244840,0
2014-10-21,2.243260,2.246290,2.236080,2.243260,2.243260,0
2014-10-22,2.243840,2.248600,2.241500,2.243840,2.243840,0
2014-10-23,2.245290,2.250080,2.231500,2.245240,2.245240,0
2014-10-24,2.235050,2.242950,2.230200,2.235050,2.235050,0
2014-10-27,2.230800,2.242000,2.229800,2.230910,2.230910,0
2014-10-28,2.229270,2.232060,2.203350,2.229570,2.229570,0
2014-10-29,2.206030,2.207660,2.191020,2.206030,2.206030,0
2014-10-30,2.214740,2.224840,2.201000,2.214500,2.214500,0
2014-10-31,2.198300,2.222090,2.192090,2.198540,2.198540,0
2014-11-03,2.226930,2.238900,2.222930,2.227260,2.227260,0
2014-11-04,2.232980,2.237180,2.219850,2.232960,2.232960,0
2014-11-05,2.220660,2.248130,2.219700,2.220720,2.220720,0
2014-11-06,2.243630,2.255930,2.235060,2.243790,2.243790,0
2014-11-07,2.266160,2.279900,2.257570,2.266160,2.266160,0
2014-11-10,2.256000,2.256740,2.244740,2.255980,2.255980,0
2014-11-11,2.258460,2.270930,2.257800,2.258200,2.258200,0
2014-11-12,2.256340,2.263830,2.247400,2.255490,2.255490,0
2014-11-13,2.250560,2.254550,2.237230,2.250630,2.250630,0
2014-11-14,2.242300,2.248330,2.234600,2.242460,2.242460,0
2014-11-17,2.229530,2.233190,2.223390,2.229480,2.229480,0
2014-11-18,2.230080,2.231160,2.218340,2.229980,2.229980,0
2014-11-19,2.220440,2.240880,2.219400,2.220440,2.220440,0
2014-11-20,2.230870,2.242100,2.221050,2.231000,2.231000,0
2014-11-21,2.220770,2.229340,2.217600,2.220260,2.220260,0
2014-11-24,2.220980,2.231000,2.217330,2.220980,2.220980,0
2014-11-25,2.228990,2.236270,2.220400,2.228800,2.228800,0
2014-11-26,2.218370,2.228050,2.209500,2.218370,2.218370,0
2014-11-27,2.209560,2.217530,2.207200,2.209560,2.209560,0
2014-11-28,2.205600,2.216800,2.205100,2.205780,2.205780,0
2014-12-01,2.219100,2.228630,2.214460,2.219400,2.219400,0
2014-12-02,2.213180,2.230270,2.212930,2.213470,2.213470,0
2014-12-03,2.229500,2.242000,2.229100,2.229510,2.229510,0
2014-12-04,2.238400,2.244160,2.231000,2.238360,2.238360,0
2014-12-05,2.233430,2.264430,2.231500,2.233280,2.233280,0
2014-12-08,2.258930,2.280660,2.258100,2.258930,2.258930,0
2014-12-09,2.267400,2.271260,2.256600,2.267570,2.267570,0
2014-12-10,2.264960,2.268460,2.258170,2.264960,2.264960,0
2014-12-11,2.264460,2.276870,2.258460,2.264750,2.264750,0
2014-12-12,2.278320,2.309420,2.271230,2.279940,2.279940,0
2014-12-15,2.302310,2.354600,2.293460,2.302310,2.302310,0
2014-12-16,2.354750,2.411100,2.343600,2.354750,2.354750,0
2014-12-17,2.359550,2.375930,2.331500,2.359550,2.359550,0
2014-12-18,2.335760,2.341460,2.312410,2.335730,2.335730,0
2014-12-19,2.321670,2.334100,2.313420,2.321670,2.321670,0
2014-12-22,2.312650,2.319900,2.310200,2.312650,2.312650,0
2014-12-23,2.312370,2.324400,2.312110,2.312710,2.312710,0
2014-12-24,2.318660,2.324460,2.316060,2.318660,2.318660,0
2014-12-25,2.313360,2.317900,2.313360,2.313360,2.313360,0
2014-12-26,2.319000,2.321650,2.316040,2.317740,2.317740,0
2014-12-29,2.319770,2.327230,2.311410,2.319770,2.319770,0
2014-12-30,2.316760,2.347700,2.313900,2.316760,2.316760,0
2014-12-31,2.323380,2.336100,2.321780,2.322730,2.322730,0
2015-01-01,2.331160,2.331160,2.331160,2.331160,2.331160,0
2015-01-02,2.330980,2.357000,2.330550,2.330980,2.330980,0
2015-01-05,2.342240,2.351730,2.327700,2.342240,2.342240,0
2015-01-06,2.330750,2.335500,2.315600,2.330750,2.330750,0
2015-01-07,2.324740,2.331650,2.320910,2.323610,2.323610,0
2015-01-08,2.317670,2.322100,2.298680,2.317570,2.317570,0
2015-01-09,2.298060,2.309700,2.285500,2.298200,2.298200,0
2015-01-12,2.292780,2.295690,2.285050,2.292770,2.292770,0
2015-01-13,2.284190,2.286800,2.273890,2.284270,2.284270,0
2015-01-14,2.282320,2.306650,2.277000,2.282370,2.282370,0
2015-01-15,2.281890,2.299360,2.272560,2.281220,2.281220,0
2015-01-16,2.304940,2.339400,2.300560,2.305320,2.305320,0
2015-01-19,2.330330,2.345400,2.318100,2.330970,2.330970,0
2015-01-20,2.332840,2.360320,2.322900,2.331860,2.331860,0
2015-01-21,2.345460,2.347900,2.332960,2.345460,2.345460,0
2015-01-22,2.347730,2.358400,2.321200,2.348970,2.348970,0
2015-01-23,2.326190,2.353720,2.321020,2.326260,2.326260,0
2015-01-26,2.362970,2.371110,2.348590,2.362960,2.362960,0
2015-01-27,2.356020,2.369490,2.339990,2.356010,2.356010,0
2015-01-28,2.363140,2.382860,2.355010,2.363140,2.363140,0
2015-01-29,2.386920,2.416730,2.386690,2.386920,2.386920,0
2015-01-30,2.414990,2.445850,2.405900,2.415490,2.415490,0
2015-02-02,2.440280,2.441580,2.416030,2.440200,2.440200,0
2015-02-03,2.431040,2.439490,2.398410,2.430760,2.430760,0
2015-02-04,2.401150,2.447600,2.394400,2.401590,2.401590,0
2015-02-05,2.459950,2.464250,2.435800,2.459940,2.459940,0
2015-02-06,2.436130,2.472650,2.429600,2.435810,2.435810,0
2015-02-09,2.471760,2.498400,2.470450,2.471760,2.471760,0
2015-02-10,2.474750,2.506000,2.469100,2.474730,2.474730,0
2015-02-11,2.494320,2.507000,2.483210,2.494310,2.494310,0
2015-02-12,2.498110,2.507100,2.471460,2.498110,2.498110,0
2015-02-13,2.467190,2.477380,2.458000,2.467500,2.467500,0
2015-02-16,2.455970,2.462920,2.445600,2.455970,2.455970,0
2015-02-17,2.454760,2.458420,2.441380,2.454860,2.454860,0
2015-02-18,2.451500,2.467070,2.450910,2.451500,2.451500,0
2015-02-19,2.443310,2.457300,2.433160,2.443310,2.443310,0
2015-02-20,2.453110,2.466530,2.452310,2.453200,2.453200,0
2015-02-23,2.452370,2.483900,2.450400,2.452500,2.452500,0
2015-02-24,2.471710,2.486840,2.467100,2.471820,2.471820,0
2015-02-25,2.462800,2.489930,2.454600,2.462850,2.462850,0
2015-02-26,2.487200,2.499260,2.473940,2.487200,2.487200,0
2015-02-27,2.504490,2.527070,2.495400,2.504470,2.504470,0
2015-03-02,2.506110,2.521690,2.505150,2.506090,2.506090,0
2015-03-03,2.520780,2.538010,2.508190,2.520710,2.520710,0
2015-03-04,2.533020,2.568610,2.532260,2.532630,2.532630,0
2015-03-05,2.562090,2.608130,2.559790,2.562020,2.562020,0
2015-03-06,2.605410,2.646670,2.573900,2.605730,2.605730,0
2015-03-09,2.623580,2.631600,2.590410,2.622700,2.622700,0
2015-03-10,2.602640,2.645040,2.601080,2.603120,2.603120,0
2015-03-11,2.636290,2.643700,2.605840,2.636290,2.636290,0
2015-03-12,2.611660,2.613190,2.584700,2.611240,2.611240,0
2015-03-13,2.586080,2.645800,2.585130,2.585990,2.585990,0
2015-03-16,2.629830,2.635400,2.614490,2.629880,2.629880,0
2015-03-17,2.622890,2.631870,2.606890,2.622890,2.622890,0
2015-03-18,2.611530,2.625290,2.608780,2.610750,2.610750,0
2015-03-19,2.568760,2.610140,2.560530,2.569650,2.569650,0
2015-03-20,2.602340,2.603490,2.575300,2.602290,2.602290,0
2015-03-23,2.576670,2.589300,2.544870,2.577220,2.577220,0
2015-03-24,2.540630,2.567320,2.540380,2.540570,2.540570,0
2015-03-25,2.555450,2.574450,2.552640,2.555430,2.555430,0
2015-03-26,2.586290,2.614370,2.585750,2.585990,2.585990,0
2015-03-27,2.603430,2.624460,2.598360,2.603000,2.603000,0
2015-03-30,2.612070,2.618510,2.598580,2.611400,2.611400,0
2015-03-31,2.603510,2.621910,2.594500,2.602600,2.602600,0
2015-04-01,2.595960,2.612240,2.589220,2.595960,2.595960,0
2015-04-02,2.596890,2.599500,2.584700,2.596860,2.596860,0
2015-04-03,2.588700,2.596230,2.558040,2.588700,2.588700,0
2015-04-06,2.565920,2.571560,2.556290,2.566270,2.566270,0
2015-04-07,2.571080,2.603170,2.566900,2.570580,2.570580,0
2015-04-08,2.600860,2.600860,2.585660,2.600940,2.600940,0
2015-04-09,2.597670,2.614370,2.586500,2.597680,2.597680,0
2015-04-10,2.618300,2.640610,2.611810,2.618770,2.618770,0
2015-04-13,2.626780,2.658760,2.625270,2.626620,2.626620,0
2015-04-14,2.668180,2.686500,2.661500,2.668190,2.668190,0
2015-04-15,2.687030,2.729600,2.683900,2.686900,2.686900,0
2015-04-16,2.697610,2.712610,2.685100,2.697560,2.697560,0
2015-04-17,2.680620,2.699280,2.676040,2.680620,2.680620,0
2015-04-20,2.677360,2.710540,2.675360,2.680930,2.680930,0
2015-04-21,2.695520,2.714510,2.679100,2.695530,2.695530,0
2015-04-22,2.684220,2.720500,2.679290,2.684470,2.684470,0
2015-04-23,2.711970,2.733500,2.710550,2.712300,2.712300,0
2015-04-24,2.704010,2.743030,2.701210,2.703450,2.703450,0
2015-04-27,2.719670,2.736570,2.672200,2.719660,2.719660,0
2015-04-28,2.677320,2.692310,2.650290,2.677320,2.677320,0
2015-04-29,2.657260,2.672580,2.645100,2.657260,2.657260,0
2015-04-30,2.658140,2.683070,2.651410,2.656750,2.656750,0
2015-05-01,2.673490,2.709340,2.665750,2.673480,2.673480,0
2015-05-04,2.711100,2.721420,2.705420,2.711280,2.711280,0
2015-05-05,2.713310,2.721250,2.702300,2.713350,2.713350,0
2015-05-06,2.705080,2.720040,2.686900,2.705080,2.705080,0
2015-05-07,2.693590,2.713240,2.678310,2.693590,2.693590,0
2015-05-08,2.688600,2.701600,2.675500,2.687750,2.687750,0
2015-05-11,2.691000,2.703450,2.679670,2.691000,2.691000,0
2015-05-12,2.691950,2.702660,2.660950,2.692490,2.692490,0
2015-05-13,2.659960,2.670550,2.622900,2.660100,2.660100,0
2015-05-14,2.630190,2.632830,2.589540,2.629690,2.629690,0
2015-05-15,2.591280,2.599050,2.575900,2.591040,2.591040,0
2015-05-18,2.576090,2.589000,2.574100,2.576120,2.576120,0
2015-05-19,2.581600,2.603920,2.573650,2.582200,2.582200,0
2015-05-20,2.591110,2.610800,2.576460,2.591020,2.591020,0
2015-05-21,2.578130,2.593540,2.560500,2.578220,2.578220,0
2015-05-22,2.591110,2.606920,2.584850,2.590900,2.590900,0
2015-05-25,2.599440,2.617430,2.598190,2.599440,2.599440,0
2015-05-26,2.614450,2.642930,2.613790,2.614450,2.614450,0
2015-05-27,2.637070,2.664160,2.633430,2.637080,2.637080,0
2015-05-28,2.641070,2.665560,2.639500,2.641080,2.641080,0
2015-05-29,2.655260,2.667560,2.647930,2.655310,2.655310,0
2015-06-01,2.659610,2.683620,2.658080,2.659570,2.659570,0
2015-06-02,2.680820,2.691290,2.671090,2.680820,2.680820,0
2015-06-03,2.672820,2.690120,2.671630,2.672160,2.672160,0
2015-06-04,2.684530,2.706000,2.659290,2.684530,2.684530,0
2015-06-05,2.668580,2.690540,2.655900,2.668820,2.668820,0
2015-06-08,2.752040,2.807340,2.744900,2.752290,2.752290,0
2015-06-09,2.750180,2.762460,2.732890,2.750180,2.750180,0
2015-06-10,2.751080,2.754090,2.727360,2.750640,2.750640,0
2015-06-11,2.732600,2.750080,2.697980,2.732430,2.732430,0
2015-06-12,2.702910,2.724180,2.701200,2.702910,2.702910,0
2015-06-15,2.716340,2.741500,2.716280,2.716140,2.716140,0
2015-06-16,2.735500,2.749930,2.726400,2.735730,2.735730,0
2015-06-17,2.733340,2.743550,2.730700,2.733340,2.733340,0
2015-06-18,2.710780,2.719620,2.705000,2.710770,2.710770,0
2015-06-19,2.714510,2.722250,2.691300,2.714560,2.714560,0
2015-06-22,2.693800,2.696590,2.661230,2.693370,2.693370,0
2015-06-23,2.667200,2.684570,2.665750,2.667180,2.667180,0
2015-06-24,2.676480,2.687360,2.671000,2.676480,2.676480,0
2015-06-25,2.677470,2.678330,2.652600,2.677480,2.677480,0
2015-06-26,2.653880,2.671970,2.652600,2.653930,2.653930,0
2015-06-29,2.698370,2.706790,2.681400,2.698650,2.698650,0
2015-06-30,2.703970,2.708190,2.670580,2.703300,2.703300,0
2015-07-01,2.681030,2.693150,2.672570,2.681030,2.681030,0
2015-07-02,2.691610,2.704860,2.681320,2.691610,2.691610,0
2015-07-03,2.683670,2.693930,2.682630,2.683620,2.683620,0
2015-07-06,2.714800,2.715170,2.673590,2.715220,2.715220,0
2015-07-07,2.679580,2.697430,2.673000,2.679310,2.679310,0
2015-07-08,2.686530,2.700530,2.679290,2.686530,2.686530,0
2015-07-09,2.684490,2.688510,2.666000,2.684470,2.684470,0
2015-07-10,2.674370,2.677160,2.658970,2.674270,2.674270,0
2015-07-13,2.668920,2.669930,2.644750,2.668490,2.668490,0
2015-07-14,2.646140,2.650550,2.627330,2.645990,2.645990,0
2015-07-15,2.631230,2.649250,2.629000,2.631320,2.631320,0
2015-07-16,2.646330,2.658410,2.643000,2.646450,2.646450,0
2015-07-17,2.657350,2.657480,2.643730,2.657030,2.657030,0
2015-07-20,2.656630,2.699030,2.654530,2.656630,2.656630,0
2015-07-21,2.693630,2.698640,2.682470,2.693700,2.693700,0
2015-07-22,2.683800,2.722600,2.682900,2.683940,2.683940,0
2015-07-23,2.706420,2.735550,2.706260,2.706690,2.706690,0
2015-07-24,2.733040,2.752520,2.726870,2.733050,2.733050,0
2015-07-27,2.746330,2.776470,2.735700,2.744190,2.744190,0
2015-07-28,2.765730,2.769600,2.746100,2.768180,2.768180,0
2015-07-29,2.757470,2.774040,2.756450,2.757300,2.757300,0
2015-07-30,2.765760,2.790200,2.762700,2.765760,2.765760,0
2015-07-31,2.780950,2.796790,2.755520,2.787660,2.787660,0
2015-08-03,2.767100,2.782120,2.767100,2.767070,2.767070,0
2015-08-04,2.777330,2.779000,2.766000,2.777330,2.777330,0
2015-08-05,2.779400,2.792850,2.773410,2.779400,2.779400,0
2015-08-06,2.784970,2.790850,2.776510,2.785040,2.785040,0
2015-08-07,2.775250,2.792080,2.772500,2.775280,2.775280,0
2015-08-10,2.780070,2.795050,2.776590,2.779670,2.779670,0
2015-08-11,2.766990,2.785990,2.760870,2.766900,2.766900,0
2015-08-12,2.778790,2.785390,2.766210,2.778580,2.778580,0
2015-08-13,2.775310,2.827380,2.770500,2.775350,2.775350,0
2015-08-14,2.822990,2.845540,2.821400,2.823060,2.823060,0
2015-08-17,2.832110,2.866440,2.830850,2.832000,2.832000,0
2015-08-18,2.869110,2.906020,2.865500,2.868750,2.868750,0
2015-08-19,2.893250,2.942750,2.884300,2.891320,2.891320,0
2015-08-20,2.926380,2.999950,2.902190,2.926200,2.926200,0
2015-08-21,2.916790,2.935400,2.905480,2.916640,2.916640,0
2015-08-24,2.953060,2.985400,2.920380,2.954200,2.954200,0
2015-08-25,2.947430,2.949350,2.911000,2.946960,2.946960,0
2015-08-26,2.940500,2.947020,2.918260,2.940500,2.940500,0
2015-08-27,2.927550,2.932950,2.898940,2.927450,2.927450,0
2015-08-28,2.909390,2.930050,2.905900,2.909400,2.909400,0
2015-08-31,2.918460,2.929590,2.908900,2.918050,2.918050,0
2015-09-01,2.916700,2.928310,2.907770,2.915950,2.915950,0
2015-09-02,2.931750,2.956200,2.923730,2.931890,2.931890,0
2015-09-03,2.941740,2.976030,2.939600,2.941740,2.941740,0
2015-09-04,2.970680,3.007890,2.968800,2.970300,2.970300,0
2015-09-07,3.035300,3.043250,3.020360,3.035350,3.035350,0
2015-09-08,3.030670,3.030680,3.002440,3.030040,3.030040,0
2015-09-09,3.010130,3.033300,2.988410,3.009100,3.009100,0
2015-09-10,3.047060,3.060900,3.031920,3.046550,3.046550,0
2015-09-11,3.017600,3.056590,3.016600,3.017280,3.017280,0
2015-09-14,3.036360,3.069130,3.035410,3.035800,3.035800,0
2015-09-15,3.056000,3.068620,3.021900,3.056000,3.056000,0
2015-09-16,3.030520,3.031450,2.996590,3.029700,3.029700,0
2015-09-17,2.997810,3.027400,2.996700,2.997710,2.997710,0
2015-09-18,3.005170,3.012660,2.978980,3.007150,3.007150,0
2015-09-21,3.005890,3.025620,2.982000,3.004350,3.004350,0
2015-09-22,3.003500,3.038850,2.990640,3.003500,3.003500,0
2015-09-23,3.026820,3.042420,3.018350,3.026820,3.026820,0
2015-09-24,3.037140,3.072610,3.027930,3.037110,3.037110,0
2015-09-25,3.047300,3.051860,3.023070,3.047290,3.047290,0
2015-09-28,3.044570,3.060320,3.029790,3.042740,3.042740,0
2015-09-29,3.052980,3.068000,3.033560,3.052900,3.052900,0
2015-09-30,3.038070,3.038520,3.018390,3.038140,3.038140,0
2015-10-01,3.023320,3.027970,3.008000,3.023320,3.023320,0
2015-10-02,3.024880,3.035640,2.988120,3.024610,3.024610,0
2015-10-05,2.996750,2.999950,2.982850,2.996300,2.996300,0
2015-10-06,2.982070,2.996420,2.961800,2.981920,2.981920,0
2015-10-07,2.956400,2.961320,2.915870,2.956000,2.956000,0
2015-10-08,2.939050,2.948240,2.905600,2.938000,2.938000,0
2015-10-09,2.892750,2.919230,2.890400,2.892870,2.892870,0
2015-10-12,2.934220,2.948510,2.915070,2.933040,2.933040,0
2015-10-13,2.928070,2.959730,2.928050,2.928600,2.928600,0
2015-10-14,2.960920,2.962950,2.919220,2.960930,2.960930,0
2015-10-15,2.911690,2.913200,2.878000,2.911690,2.911690,0
2015-10-16,2.879990,2.906100,2.879230,2.878600,2.878600,0
2015-10-19,2.893780,2.904890,2.879910,2.894010,2.894010,0
2015-10-20,2.904900,2.907810,2.884500,2.905100,2.905100,0
2015-10-21,2.898600,2.913010,2.895670,2.899970,2.899970,0
2015-10-22,2.893270,2.899560,2.864870,2.895210,2.895210,0
2015-10-23,2.871880,2.914040,2.860100,2.871880,2.871880,0
2015-10-26,2.908450,2.911750,2.881800,2.910010,2.910010,0
2015-10-27,2.888150,2.914470,2.887300,2.888130,2.888130,0
2015-10-28,2.904050,2.909400,2.885720,2.904150,2.904150,0
2015-10-29,2.919050,2.942490,2.915470,2.919750,2.919750,0
2015-10-30,2.932660,2.940050,2.909860,2.934700,2.934700,0
2015-11-02,2.847100,2.858650,2.758410,2.847000,2.847000,0
2015-11-03,2.823580,2.848640,2.811500,2.823830,2.823830,0
2015-11-04,2.829350,2.860050,2.822600,2.828140,2.828140,0
2015-11-05,2.863450,2.876440,2.855960,2.863400,2.863400,0
2015-11-06,2.857890,2.928970,2.857620,2.859000,2.859000,0
2015-11-09,2.920090,2.927670,2.912750,2.920090,2.920090,0
2015-11-10,2.919830,2.922280,2.903870,2.919830,2.919830,0
2015-11-11,2.914060,2.914120,2.881600,2.914060,2.914060,0
2015-11-12,2.873220,2.890650,2.860040,2.873220,2.873220,0
2015-11-13,2.867300,2.877660,2.858780,2.862920,2.862920,0
2015-11-16,2.877490,2.885110,2.869570,2.877930,2.877930,0
2015-11-17,2.880900,2.888820,2.861070,2.881230,2.881230,0
2015-11-18,2.869040,2.875350,2.855800,2.869040,2.869040,0
2015-11-19,2.859990,2.862750,2.838930,2.860360,2.860360,0
2015-11-20,2.842430,2.846370,2.815770,2.843520,2.843520,0
2015-11-23,2.829600,2.849890,2.828250,2.829940,2.829940,0
2015-11-24,2.849480,2.882920,2.843550,2.849550,2.849550,0
2015-11-25,2.875890,2.892640,2.871800,2.874000,2.874000,0
2015-11-26,2.886350,2.921290,2.884160,2.883700,2.883700,0
2015-11-27,2.928030,2.933940,2.908800,2.928090,2.928090,0
2015-11-30,2.924710,2.934820,2.897900,2.925650,2.925650,0
2015-12-01,2.910470,2.912150,2.878570,2.910450,2.910450,0
2015-12-02,2.888360,2.892800,2.873500,2.888260,2.888260,0
2015-12-03,2.887860,2.894980,2.870820,2.888100,2.888100,0
2015-12-04,2.882430,2.912860,2.876100,2.882390,2.882390,0
2015-12-07,2.889190,2.915750,2.880320,2.889190,2.889190,0
2015-12-08,2.911450,2.923430,2.904000,2.911170,2.911170,0
2015-12-09,2.909450,2.919610,2.902500,2.909840,2.909840,0
2015-12-10,2.912550,2.923740,2.904490,2.912600,2.912600,0
2015-12-11,2.924130,2.973640,2.918030,2.924330,2.924330,0
2015-12-14,2.967700,2.996460,2.946870,2.967990,2.967990,0
2015-12-15,2.983300,2.989770,2.950000,2.983990,2.983990,0
2015-12-16,2.962380,2.973010,2.955410,2.962600,2.962600,0
2015-12-17,2.934990,2.947710,2.918190,2.935000,2.935000,0
2015-12-18,2.924760,2.935700,2.905260,2.924900,2.924900,0
2015-12-21,2.910260,2.914180,2.904990,2.910260,2.910260,0
2015-12-22,2.909400,2.949430,2.905800,2.911250,2.911250,0
2015-12-23,2.930430,2.936920,2.919600,2.930250,2.930250,0
2015-12-24,2.916850,2.926570,2.914100,2.916900,2.916900,0
2015-12-25,2.917460,2.917860,2.911960,2.915170,2.915170,0
2015-12-28,2.914690,2.923560,2.904910,2.915370,2.915370,0
2015-12-29,2.905350,2.914500,2.902200,2.905400,2.905400,0
2015-12-30,2.906300,2.921310,2.904200,2.904800,2.904800,0
2015-12-31,2.920100,2.929770,2.906000,2.920090,2.920090,0
2016-01-01,2.911900,2.911900,2.911900,2.911900,2.911900,0
2016-01-04,2.916460,2.973870,2.913790,2.916150,2.916150,0
2016-01-05,2.964240,2.990430,2.956500,2.964320,2.964320,0
2016-01-06,2.985820,3.013470,2.981800,2.985040,2.985040,0
2016-01-07,3.001550,3.026730,2.988060,3.001000,3.001000,0
2016-01-08,3.000400,3.013900,2.983000,3.000400,3.000400,0
2016-01-11,3.035450,3.037760,3.012220,3.034800,3.034800,0
2016-01-12,3.034360,3.046890,3.024440,3.034290,3.034290,0
2016-01-13,3.032000,3.032080,3.005520,3.031960,3.031960,0
2016-01-14,3.027000,3.040220,3.017000,3.027100,3.027100,0
2016-01-15,3.024820,3.047260,3.021400,3.023500,3.023500,0
2016-01-18,3.047260,3.047820,3.028900,3.050060,3.050060,0
2016-01-19,3.034820,3.044960,3.019980,3.034830,3.034830,0
2016-01-20,3.037280,3.060340,3.035600,3.037420,3.037420,0
2016-01-21,3.039900,3.052820,3.025590,3.040750,3.040750,0
2016-01-22,3.015750,3.021020,3.004400,3.015930,3.015930,0
2016-01-25,3.003870,3.021240,2.998400,3.002350,3.002350,0
2016-01-26,3.021810,3.034370,3.004930,3.021810,3.021810,0
2016-01-27,3.007300,3.016500,2.987640,3.006770,3.006770,0
2016-01-28,2.999200,3.001410,2.967910,2.999020,2.999020,0
2016-01-29,2.969000,2.975460,2.955760,2.969510,2.969510,0
2016-02-01,2.954080,2.976680,2.952010,2.954500,2.954500,0
2016-02-02,2.945350,2.960000,2.943000,2.945350,2.945350,0
2016-02-03,2.953580,2.963550,2.929000,2.952660,2.952660,0
2016-02-04,2.914280,2.925200,2.890100,2.914700,2.914700,0
2016-02-05,2.912950,2.923120,2.898370,2.911610,2.911610,0
2016-02-08,2.915060,2.953560,2.913130,2.914380,2.914380,0
2016-02-09,2.945530,2.961750,2.930970,2.945910,2.945910,0
2016-02-10,2.938150,2.941500,2.918760,2.938050,2.938050,0
2016-02-11,2.920250,2.944260,2.916000,2.919100,2.919100,0
2016-02-12,2.929800,2.936500,2.920500,2.930680,2.930680,0
2016-02-15,2.935200,2.953510,2.925000,2.935300,2.935300,0
2016-02-16,2.948370,2.972520,2.943000,2.945720,2.945720,0
2016-02-17,2.976240,2.983680,2.946320,2.976320,2.976320,0
2016-02-18,2.954930,2.968990,2.949600,2.954900,2.954900,0
2016-02-19,2.967570,2.974690,2.955700,2.967800,2.967800,0
2016-02-22,2.950600,2.953680,2.940870,2.950960,2.950960,0
2016-02-23,2.934980,2.945230,2.929500,2.934700,2.934700,0
